city,dt,aqi,pm2_5,pm10,temp,humidity,wind_speed
Manila,1776088800,3,24.03,29.3,29.0,65,9.1
Manila,1776092400,3,24.32,30.01,28.6,67,8.0
Manila,1776096000,2,23.29,29.23,28.4,67,7.5
Manila,1776099600,2,22.77,28.86,28.1,67,6.6
Manila,1776103200,2,22.49,28.67,27.6,71,4.4
Manila,1776106800,2,22.23,28.41,27.5,70,3.3
Manila,1776110400,2,21.81,27.98,27.3,68,4.4
Manila,1776114000,2,20.88,26.95,27.1,65,4.9
Manila,1776117600,2,19.38,25.28,26.9,65,3.5
Manila,1776121200,2,17.8,23.55,27.5,62,2.9
Manila,1776124800,2,16.85,22.46,28.5,57,1.3
Manila,1776128400,2,13.05,18.04,30.4,50,1.4
Manila,1776132000,2,13.23,17.53,31.8,45,2.4
Manila,1776135600,3,15.49,19.52,32.8,41,5.7
Manila,1776139200,3,18.18,22.19,32.2,48,12.7
Manila,1776142800,3,20.23,24.2,32.1,47,14.8
Manila,1776146400,3,20.91,24.68,32.5,44,14.5
Manila,1776150000,3,19.85,23.24,33.5,42,15.3
Manila,1776153600,3,20.3,23.66,33.3,43,16.0
Manila,1776157200,3,20.39,23.74,32.5,47,17.9
Manila,1776160800,3,19.63,22.97,31.0,51,18.6
Manila,1776164400,3,18.36,21.72,29.4,60,16.9
Manila,1776168000,3,17.01,20.5,28.5,66,13.1
Manila,1776171600,2,14.91,18.51,28.4,66,10.2
Manila,1776175200,2,13.7,17.48,28.0,68,7.1
Manila,1776178800,2,12.77,16.71,27.6,69,5.4
Manila,1776182400,2,11.85,15.8,27.4,69,5.8
Manila,1776186000,2,10.97,14.96,27.1,69,6.9
Manila,1776189600,2,10.12,14.18,26.4,70,7.5
Manila,1776193200,1,9.46,13.62,26.2,70,8.6
Manila,1776196800,1,9.19,13.46,25.9,71,9.0
Manila,1776200400,1,9.12,13.4,25.7,72,9.1
Manila,1776204000,1,8.9,13.05,25.4,75,9.9
Manila,1776207600,1,8.48,12.54,25.8,70,10.3
Manila,1776211200,1,8.32,12.42,27.2,63,6.5
Manila,1776214800,2,6.54,10.54,28.8,55,5.0
Manila,1776218400,2,7.69,11.54,30.3,47,5.1
Manila,1776222000,2,9.32,13.18,31.8,41,5.6
Manila,1776225600,2,11.17,15.1,33.0,36,7.6
Manila,1776229200,3,13.01,17.01,33.5,34,9.3
Manila,1776232800,3,14.71,18.8,33.5,35,12.4
Manila,1776236400,3,16.26,20.45,33.8,35,13.9
Manila,1776240000,3,16.45,20.62,33.8,33,13.6
Manila,1776243600,3,15.1,19.11,33.7,31,10.3
Manila,1776247200,3,13.45,17.29,32.5,35,8.2
Manila,1776250800,3,12.34,16.13,31.2,41,12.4
Manila,1776254400,2,11.75,15.59,30.2,50,8.3
Manila,1776258000,2,11.58,15.55,29.6,53,8.9
Manila,1776261600,2,11.81,15.99,28.8,58,10.0
Manila,1776265200,2,12.22,16.66,27.9,67,11.2
Manila,1776268800,2,12.53,17.16,27.5,68,9.2
Manila,1776272400,2,12.55,17.32,27.2,68,7.6
Manila,1776276000,2,12.32,17.18,26.8,67,5.1
Manila,1776279600,2,11.98,16.9,26.4,68,5.4
Manila,1776283200,2,11.86,16.8,25.9,70,5.4
Manila,1776286800,2,11.81,16.78,25.5,71,4.2
Manila,1776290400,2,11.76,16.71,25.2,72,3.1
Manila,1776294000,2,11.67,16.63,26.1,65,2.3
Manila,1776297600,2,11.74,16.69,28.0,55,1.3
Manila,1776301200,2,10.31,15.49,29.7,52,0.9
Manila,1776304800,2,11.38,16.49,31.0,48,2.9
Manila,1776308400,2,12.75,17.85,32.0,45,4.7
Manila,1776312000,2,13.53,18.59,32.8,43,6.0
Manila,1776315600,2,13.71,18.63,33.2,42,6.9
Manila,1776319200,2,13.84,18.67,33.3,40,6.3
Manila,1776322800,2,14.1,18.9,34.3,36,8.9
Manila,1776326400,2,14.22,19.01,32.3,50,14.4
Manila,1776330000,2,14.01,18.74,31.6,54,16.1
Manila,1776333600,2,13.78,18.47,30.9,54,15.7
Manila,1776337200,2,13.75,18.47,30.8,53,14.9
Manila,1776340800,2,13.83,18.62,30.0,55,10.8
Manila,1776344400,2,13.94,18.78,29.7,59,8.3
Manila,1776348000,2,14.19,19.12,29.1,63,5.4
Manila,1776351600,2,14.54,19.58,28.8,65,4.8
Manila,1776355200,2,14.79,19.89,28.5,66,4.5
Manila,1776358800,2,15.26,20.51,28.3,65,4.5
Manila,1776362400,2,16.03,21.54,28.0,65,3.5
Manila,1776366000,2,16.91,22.72,27.9,66,3.6
Manila,1776369600,2,17.91,24.03,27.7,67,2.3
Manila,1776373200,2,19.01,25.43,27.5,68,2.3
Manila,1776376800,2,20.12,26.84,27.2,69,2.9
Manila,1776380400,2,20.71,27.76,27.8,64,4.0
Manila,1776384000,2,21.13,28.43,28.6,61,2.1
Manila,1776387600,3,17.94,24.97,30.2,54,1.2
Manila,1776391200,3,17.72,23.87,31.4,48,1.7
Manila,1776394800,3,19.14,24.8,32.2,45,5.1
Manila,1776398400,3,21.65,27.22,32.2,46,5.9
Manila,1776402000,3,24.46,30.11,32.7,43,1.3
Manila,1776405600,3,26.51,32.15,32.8,40,2.7
Manila,1776409200,3,29.01,34.76,33.8,38,4.9
Manila,1776412800,3,32.08,38.1,33.7,37,2.8
Manila,1776416400,3,35.03,41.39,32.5,45,12.4
Manila,1776420000,3,37.89,44.54,31.6,49,12.2
Manila,1776423600,3,41.17,48.23,30.6,54,11.4
Manila,1776427200,3,44.7,52.14,30.4,58,9.6
Manila,1776430800,3,46.65,54.2,30.0,61,7.8
Manila,1776434400,3,47.67,55.32,29.5,64,6.2
Manila,1776438000,3,49.12,56.93,29.1,67,6.7
Manila,1776441600,4,50.31,58.22,28.6,70,5.4
Manila,1776445200,4,51.73,59.8,28.3,72,4.4
Manila,1776448800,4,53.42,61.7,27.5,71,3.0
Manila,1776452400,4,54.8,63.32,27.5,70,2.7
Manila,1776456000,4,55.89,64.65,27.2,71,2.7
Manila,1776459600,4,54.81,63.66,27.0,71,4.5
Manila,1776463200,4,50.18,58.86,26.6,73,6.6
Manila,1776466800,3,44.04,52.37,27.0,73,8.3
Manila,1776470400,3,40.32,48.14,28.6,64,5.6
Manila,1776474000,3,31.43,38.25,29.9,57,4.8
Manila,1776477600,3,28.23,34.01,31.4,49,2.5
Manila,1776481200,3,27.59,32.77,32.4,45,4.3
Manila,1776484800,3,28.45,33.34,33.0,43,5.5
Manila,1776488400,3,30.27,35.07,33.4,41,5.1
Manila,1776492000,3,32.14,36.91,33.7,40,7.6
Manila,1776495600,3,34.98,39.88,34.2,37,9.5
Manila,1776499200,3,37.84,42.95,34.2,36,7.3
Manila,1776502800,3,39.48,44.77,33.0,40,13.6
Manila,1776506400,3,39.33,44.68,31.5,49,14.5
Manila,1776510000,3,39.51,44.96,30.6,56,12.7
Manila,1776513600,3,40.31,45.93,30.0,60,13.2
Manila,1776517200,3,40.02,45.72,29.7,63,6.9
Manila,1776520800,3,39.85,45.73,29.0,67,4.0
Manila,1776524400,3,39.82,45.91,28.8,69,6.9
Manila,1776528000,3,39.63,45.86,28.5,70,8.1
Manila,1776531600,3,39.28,45.62,28.2,71,6.7
Manila,1776535200,3,37.98,44.33,28.0,70,2.3
Manila,1776538800,3,36.11,42.29,27.9,71,2.3
Manila,1776542400,3,33.18,39.05,27.5,72,2.3
Manila,1776546000,3,29.71,35.1,27.0,73,2.9
Manila,1776549600,3,25.8,30.48,26.8,73,3.9
Manila,1776553200,2,22.92,27.11,27.5,67,4.6
Manila,1776556800,2,21.76,25.61,28.6,65,2.7
Manila,1776560400,2,18.44,21.87,30.5,55,3.6
Manila,1776564000,2,18.98,22.19,31.6,49,3.7
Manila,1776567600,2,20.56,23.67,32.1,47,3.7
Manila,1776571200,3,22.13,25.18,32.6,45,4.1
Manila,1776574800,3,22.81,25.74,33.1,44,6.0
Manila,1776578400,3,22.83,25.63,32.9,45,8.0
Manila,1776582000,3,22.51,25.17,33.3,44,5.5
Manila,1776585600,3,22.48,25.08,32.7,45,11.0
Manila,1776589200,3,22.68,25.25,30.5,55,12.0
Manila,1776592800,3,22.75,25.36,28.8,59,11.5
Manila,1776596400,3,22.84,25.5,28.9,61,10.1
Manila,1776600000,3,23.04,25.76,29.4,59,8.1
Manila,1776603600,2,23.33,26.13,28.8,61,5.3
Manila,1776607200,2,23.82,26.77,28.9,59,4.0
Manila,1776610800,2,24.23,27.34,28.5,60,4.3
Manila,1776614400,2,24.54,27.75,28.4,61,4.4
Manila,1776618000,2,24.72,28.05,28.0,63,3.5
Manila,1776621600,2,24.46,27.87,27.5,68,4.2
Manila,1776625200,2,23.31,26.54,26.9,71,1.9
Manila,1776628800,2,22.32,25.51,26.6,72,4.7
Manila,1776632400,2,21.26,24.47,26.6,72,4.0
Manila,1776636000,2,19.77,22.98,26.6,72,4.4
Manila,1776639600,2,18.23,21.44,27.3,68,4.1
Manila,1776643200,2,17.44,20.63,29.1,59,3.2
Manila,1776646800,2,12.73,15.5,30.4,53,4.7
Manila,1776650400,2,12.46,14.96,32.0,47,5.2
Manila,1776654000,2,14.15,16.56,33.2,41,3.7
Manila,1776657600,3,16.43,18.84,34.0,38,4.1
Manila,1776661200,3,18.18,20.58,33.8,40,7.7
Manila,1776664800,3,18.67,20.98,33.2,43,8.9
Manila,1776668400,3,18.69,20.93,33.5,41,7.1
Manila,1776672000,3,18.78,21.03,33.2,41,7.8
Manila,1776675600,3,18.49,20.73,32.2,48,13.5
Manila,1776679200,3,17.84,20.12,31.0,54,17.5
Manila,1776682800,3,17.57,20.0,30.0,58,14.2
Manila,1776686400,3,18.08,20.78,29.9,57,11.8
Manila,1776690000,3,18.18,21.01,29.6,57,9.8
Manila,1776693600,2,17.73,20.69,29.1,60,8.9
Manila,1776697200,2,17.11,20.19,28.6,63,4.4
Manila,1776700800,2,16.17,19.28,28.2,64,3.9
Manila,1776704400,2,14.82,17.78,27.8,66,6.4
Manila,1776708000,2,13.46,16.17,27.3,68,7.8
Manila,1776711600,2,12.58,15.12,27.0,70,8.5
Manila,1776715200,2,12.28,14.75,26.6,72,9.3
Manila,1776718800,2,12.28,14.69,26.3,73,8.1
Manila,1776722400,2,12.33,14.67,26.2,73,8.1
Manila,1776726000,2,12.38,14.66,27.1,67,7.0
Manila,1776729600,2,12.64,14.87,28.8,62,7.6
Manila,1776733200,2,10.62,12.39,30.8,51,9.0
Manila,1776736800,2,10.35,11.86,32.4,44,11.8
Manila,1776740400,2,11.15,12.55,33.1,43,14.0
Manila,1776744000,2,11.97,13.27,34.3,38,14.5
Manila,1776747600,2,12.24,13.46,34.8,35,14.8
Manila,1776751200,2,11.95,13.1,34.8,34,17.3
Manila,1776754800,2,11.57,12.67,34.8,34,18.7
Manila,1776758400,2,11.35,12.46,34.2,35,18.5
Manila,1776762000,2,11.18,12.35,33.0,39,17.8
Manila,1776765600,2,10.11,11.25,31.4,45,16.5
Manila,1776769200,2,9.24,10.44,30.1,52,13.9
Manila,1776772800,2,8.76,10.1,29.5,58,12.1
Manila,1776776400,2,8.72,10.24,29.0,62,10.2
Manila,1776780000,2,8.96,10.69,28.5,65,11.2
Manila,1776783600,2,9.16,11.11,28.1,67,11.1
Manila,1776787200,2,9.19,11.34,27.6,69,9.5
Manila,1776790800,2,9.16,11.55,27.4,70,8.5
Manila,1776794400,2,9.09,11.68,27.2,68,6.2
Manila,1776798000,1,9.02,11.74,27.1,67,6.7
Manila,1776801600,1,9.09,11.86,26.8,69,6.9
Manila,1776805200,1,9.34,12.1,26.4,70,7.6
Manila,1776808800,1,9.64,12.27,26.1,71,7.7
Manila,1776812400,1,9.93,12.5,26.8,66,7.9
Manila,1776816000,2,10.48,13.05,28.4,60,4.7
Manila,1776819600,2,8.71,11.03,30.5,52,5.6
Manila,1776823200,2,9.11,11.36,32.8,40,8.8
Manila,1776826800,2,9.92,12.18,34.0,36,10.8
Manila,1776830400,2,10.38,12.62,34.2,35,10.5
Manila,1776834000,2,10.84,13.04,34.5,32,12.5
Manila,1776837600,2,11.26,13.42,34.7,30,18.5
Manila,1776841200,2,11.7,13.89,34.5,28,18.6
Manila,1776844800,2,11.97,14.22,34.3,29,16.1
Manila,1776848400,2,12.0,14.29,33.5,33,15.1
Manila,1776852000,2,11.93,14.29,32.5,38,14.8
Manila,1776855600,2,11.92,14.43,31.0,46,14.2
Manila,1776859200,2,11.99,14.67,29.8,57,14.3
Manila,1776862800,2,12.2,15.02,29.4,60,13.5
Manila,1776866400,2,12.56,15.55,29.0,63,11.5
Manila,1776870000,2,12.86,16.04,28.5,66,9.4
Manila,1776873600,2,13.17,16.47,28.0,70,6.0
Manila,1776877200,2,13.58,17.04,27.5,72,2.0
Manila,1776880800,2,13.95,17.66,26.7,73,1.1
Manila,1776884400,2,14.2,18.22,26.6,73,2.2
Manila,1776888000,2,14.46,18.89,26.5,74,4.2
Manila,1776891600,2,14.72,19.62,26.3,75,4.6
Manila,1776895200,2,14.85,20.24,26.0,77,5.9
Manila,1776898800,2,14.82,20.61,26.7,74,5.6
Manila,1776902400,2,15.15,21.17,28.6,64,6.4
Manila,1776906000,2,12.89,18.74,30.5,54,3.2
Manila,1776909600,2,14.91,20.48,32.0,47,2.2
Manila,1776913200,3,17.97,23.43,33.0,44,4.0
Manila,1776916800,3,20.17,25.56,33.7,43,5.6
Manila,1776920400,3,21.33,26.61,34.0,41,7.2
Manila,1776924000,3,21.56,26.7,34.1,39,8.7
Manila,1776927600,3,20.96,25.9,34.2,37,9.8
Manila,1776931200,3,20.67,25.56,34.0,35,13.5
Manila,1776934800,3,20.18,25.1,33.2,37,18.7
Manila,1776938400,3,19.55,24.51,32.4,38,15.9
Manila,1776942000,3,19.01,24.04,31.3,42,12.6
Manila,1776945600,2,18.51,23.62,30.9,46,5.8
Manila,1776949200,2,18.17,23.29,29.9,58,9.1
Manila,1776952800,2,18.56,23.85,29.1,67,9.4
Manila,1776956400,2,19.23,24.68,28.8,70,7.8
Manila,1776960000,2,19.79,25.31,28.5,71,6.2
Manila,1776963600,2,20.37,26.0,28.2,71,4.3
Manila,1776967200,2,20.95,26.72,27.6,74,3.7
Manila,1776970800,2,21.26,27.15,27.5,73,2.8
Manila,1776974400,2,21.78,27.86,27.4,73,2.2
Manila,1776978000,2,22.38,28.67,27.1,72,2.6
Manila,1776981600,2,22.9,29.42,26.9,72,2.6
Manila,1776985200,2,23.14,29.89,27.5,69,1.1
Manila,1776988800,2,23.57,30.44,28.9,62,2.3
Manila,1776992400,2,20.6,27.09,30.7,55,1.8
Manila,1776996000,3,22.41,28.72,32.3,47,1.5
Manila,1776999600,3,25.82,32.03,33.5,42,4.4
Manila,1777003200,3,30.29,36.58,33.6,42,6.8
Manila,1777006800,3,35.28,41.75,33.7,42,6.6
Manila,1777010400,4,39.3,45.85,33.8,40,7.0
Manila,1777014000,4,42.08,48.65,34.8,37,11.2
Manila,1777017600,4,42.67,49.13,34.8,38,16.3
Manila,1777021200,4,41.52,47.8,33.7,41,17.7
Manila,1777024800,4,39.37,45.54,32.0,46,16.8
Manila,1777028400,3,37.62,43.66,30.6,53,14.1
Manila,1777032000,3,37.06,43.06,30.1,58,10.1
Manila,1777035600,3,30.03,35.08,30.0,62,8.0
Manila,1777039200,3,27.05,31.77,29.7,64,7.2
Manila,1777042800,3,27.08,31.85,29.4,65,5.5
Manila,1777046400,3,27.5,32.35,29.1,64,3.4
Manila,1777050000,3,27.33,32.18,28.8,64,2.3
Manila,1777053600,3,26.0,30.76,28.2,67,4.7
Manila,1777057200,2,23.81,28.38,27.9,69,4.9
Manila,1777060800,2,21.46,25.89,27.5,72,7.0
Manila,1777064400,2,19.06,23.34,27.1,75,6.4
Manila,1777068000,2,16.9,20.94,27.0,74,4.6
Manila,1777071600,2,15.48,19.22,27.6,69,4.2
Manila,1777075200,2,15.04,18.51,29.5,61,2.8
Manila,1777078800,2,14.52,17.55,31.3,51,3.1
Manila,1777082400,2,15.97,18.7,32.9,44,4.3
Manila,1777086000,2,18.44,21.01,33.8,40,4.1
Manila,1777089600,2,22.02,24.68,34.2,40,4.5
Manila,1777093200,3,26.18,28.99,34.8,37,4.7
Manila,1777096800,3,29.04,31.81,34.8,38,5.8
Manila,1777100400,3,30.71,33.42,35.4,36,8.3
Manila,1777104000,3,31.22,33.86,35.0,39,13.6
Manila,1777107600,3,30.23,32.77,33.4,46,18.0
Manila,1777111200,3,27.32,29.66,31.8,52,18.2
Manila,1777114800,3,25.58,27.91,30.5,59,18.4
Manila,1777118400,2,24.66,27.14,30.1,64,13.5
Manila,1777122000,2,24.09,26.77,29.9,64,13.1
Manila,1777125600,2,23.19,26.0,29.5,64,11.8
Manila,1777129200,2,21.75,24.65,29.4,63,7.8
Manila,1777132800,2,19.57,22.43,29.2,62,3.2
Manila,1777136400,2,17.28,20.24,29.0,64,1.7
Manila,1777140000,2,15.12,18.28,28.4,68,5.4
Manila,1777143600,2,13.23,16.67,28.1,70,5.4
Manila,1777147200,2,11.93,15.72,27.9,72,4.7
Manila,1777150800,2,11.22,15.37,27.5,73,2.8
Manila,1777154400,2,10.96,15.37,27.5,73,4.5
Manila,1777158000,2,11.01,15.54,28.1,71,5.8
Manila,1777161600,2,11.56,16.1,29.0,66,2.2
Manila,1777165200,2,11.9,16.34,30.8,58,1.5
Manila,1777168800,2,14.77,19.14,32.3,52,2.1
Manila,1777172400,2,18.87,23.26,33.5,47,4.9
Manila,1777176000,2,23.25,27.88,34.2,44,6.6
Manila,1777179600,3,27.51,32.48,34.5,42,7.5
Manila,1777183200,3,30.53,35.59,34.8,39,7.2
Manila,1777186800,3,32.88,37.98,35.4,36,6.3
Manila,1777190400,3,35.59,41.04,35.0,36,6.9
Manila,1777194000,3,37.41,43.19,33.9,43,10.2
Manila,1777197600,3,38.33,44.42,32.8,51,14.0
Manila,1777201200,3,38.61,45.08,31.6,56,13.0
Manila,1777204800,3,37.94,44.76,30.4,63,11.2
Manila,1777208400,3,34.54,40.95,30.2,64,9.6
Manila,1777212000,3,30.5,36.36,29.0,68,4.8
Manila,1777215600,3,25.38,30.53,28.7,68,5.2
Manila,1777219200,2,18.53,22.62,28.6,67,0.2
Manila,1777222800,2,13.88,17.2,28.6,68,2.8
Manila,1777226400,2,11.56,14.42,28.6,65,2.7
Manila,1777230000,2,10.56,13.14,28.7,64,2.1
Manila,1777233600,2,10.31,12.72,28.5,65,3.3
Manila,1777237200,2,10.34,12.63,28.0,68,5.5
Manila,1777240800,2,10.67,12.94,27.9,69,5.1
Manila,1777244400,2,11.22,13.58,28.4,66,4.2
Manila,1777248000,2,11.79,14.25,29.5,63,0.9
Manila,1777251600,2,12.14,14.57,31.4,55,1.6
Manila,1777255200,2,14.7,17.17,33.0,47,5.8
Manila,1777258800,2,18.66,21.22,34.0,44,5.5
Manila,1777262400,2,21.63,24.26,34.6,43,4.9
Manila,1777266000,2,22.85,25.38,35.2,40,5.7
Manila,1777269600,2,22.22,24.5,35.5,38,8.1
Manila,1777273200,2,19.79,21.69,35.2,39,11.9
Manila,1777276800,2,17.21,18.84,34.5,42,14.7
Manila,1777280400,2,15.39,16.87,33.3,47,16.7
Manila,1777284000,2,13.9,15.26,31.8,53,16.1
Manila,1777287600,2,12.84,14.18,30.5,58,16.1
Manila,1777291200,2,11.97,13.29,29.5,63,12.4
Manila,1777294800,1,9.99,11.14,28.6,69,16.1
Muntinlupa,1775570400,3,35.21,43.21,29.4,63,7.6
Muntinlupa,1775574000,3,35.89,44.09,28.5,73,10.3
Muntinlupa,1775577600,3,36.43,44.74,27.9,79,11.8
Muntinlupa,1775581200,3,37.1,45.53,27.6,80,10.9
Muntinlupa,1775584800,3,37.82,46.44,27.2,79,10.9
Muntinlupa,1775588400,3,38.32,47.02,26.9,80,10.4
Muntinlupa,1775592000,3,39.12,48.03,26.5,81,8.8
Muntinlupa,1775595600,3,40.64,49.71,26.3,80,10.0
Muntinlupa,1775599200,3,41.08,50.24,26.1,81,9.4
Muntinlupa,1775602800,3,40.64,49.89,27.3,75,10.7
Muntinlupa,1775606400,3,40.96,50.32,28.4,70,12.3
Muntinlupa,1775610000,3,28.01,36.02,30.0,60,13.0
Muntinlupa,1775613600,2,24.14,30.91,31.2,54,14.7
Muntinlupa,1775617200,2,23.86,30.05,32.1,51,16.7
Muntinlupa,1775620800,2,23.63,29.26,33.1,46,19.8
Muntinlupa,1775624400,2,24.51,29.88,33.9,41,23.1
Muntinlupa,1775628000,3,25.71,30.96,33.4,42,25.3
Muntinlupa,1775631600,3,28.39,33.82,33.2,42,24.8
Muntinlupa,1775635200,3,32.55,38.46,32.4,44,22.9
Muntinlupa,1775638800,3,35.76,42.12,31.1,50,19.5
Muntinlupa,1775642400,3,37.57,44.25,29.9,55,17.0
Muntinlupa,1775646000,3,38.51,45.33,29.1,61,16.8
Muntinlupa,1775649600,3,39.08,45.96,28.3,71,17.0
Muntinlupa,1775653200,3,38.66,45.41,27.7,74,17.2
Muntinlupa,1775656800,3,37.74,44.34,27.4,75,16.9
Muntinlupa,1775660400,3,36.42,42.83,27.1,74,16.0
Muntinlupa,1775664000,3,34.92,41.08,26.8,74,15.6
Muntinlupa,1775667600,3,33.09,38.93,26.5,75,15.0
Muntinlupa,1775671200,3,30.77,36.25,26.2,73,14.4
Muntinlupa,1775674800,3,28.58,33.77,25.8,76,12.3
Muntinlupa,1775678400,3,27.07,32.05,25.5,77,10.6
Muntinlupa,1775682000,3,25.57,30.32,25.3,78,9.7
Muntinlupa,1775685600,2,23.47,27.93,25.2,79,9.1
Muntinlupa,1775689200,2,21.34,25.56,26.7,71,10.4
Muntinlupa,1775692800,2,20.01,24.09,28.3,61,10.9
Muntinlupa,1775696400,2,14.71,18.27,29.9,58,12.4
Muntinlupa,1775700000,2,14.21,17.42,30.9,55,14.8
Muntinlupa,1775703600,2,15.18,18.28,32.1,48,16.6
Muntinlupa,1775707200,2,16.08,19.07,33.0,46,17.5
Muntinlupa,1775710800,2,16.9,19.79,34.1,43,16.4
Muntinlupa,1775714400,2,18.05,20.97,34.0,44,17.7
Muntinlupa,1775718000,2,19.08,22.03,33.4,48,18.8
Muntinlupa,1775721600,2,19.43,22.34,32.3,53,18.7
Muntinlupa,1775725200,2,19.24,22.04,31.1,58,19.5
Muntinlupa,1775728800,2,18.1,20.63,29.7,64,19.3
Muntinlupa,1775732400,2,16.99,19.29,28.9,69,19.1
Muntinlupa,1775736000,2,16.53,18.76,28.6,73,16.9
Muntinlupa,1775739600,2,16.19,18.39,28.1,76,15.2
Muntinlupa,1775743200,2,15.94,18.13,27.8,78,12.8
Muntinlupa,1775746800,2,15.63,17.83,27.6,79,12.4
Muntinlupa,1775750400,2,15.34,17.59,27.4,79,11.7
Muntinlupa,1775754000,2,15.33,17.68,27.1,80,11.3
Muntinlupa,1775757600,2,15.39,17.86,26.9,80,10.1
Muntinlupa,1775761200,2,15.43,18.04,26.8,79,9.6
Muntinlupa,1775764800,2,15.53,18.31,26.5,79,7.9
Muntinlupa,1775768400,2,15.67,18.64,26.3,80,6.4
Muntinlupa,1775772000,2,15.57,18.66,26.1,81,5.8
Muntinlupa,1775775600,2,15.34,18.62,27.6,72,8.4
Muntinlupa,1775779200,2,15.32,18.85,29.0,64,6.7
Muntinlupa,1775782800,2,15.36,19.1,30.6,56,6.5
Muntinlupa,1775786400,2,15.17,19.0,32.1,49,7.6
Muntinlupa,1775790000,2,15.68,19.64,33.6,43,9.9
Muntinlupa,1775793600,2,17.24,21.45,34.8,39,10.7
Muntinlupa,1775797200,2,19.1,23.59,35.3,36,10.5
Muntinlupa,1775800800,2,20.83,25.53,35.0,37,2.4
Muntinlupa,1775804400,2,22.7,27.65,35.4,35,4.7
Muntinlupa,1775808000,2,24.7,30.07,34.4,38,9.0
Muntinlupa,1775811600,3,26.34,32.12,33.3,43,11.5
Muntinlupa,1775815200,3,27.49,33.6,31.7,51,12.7
Muntinlupa,1775818800,3,28.41,34.81,30.5,57,11.5
Muntinlupa,1775822400,3,29.07,35.7,30.4,59,5.0
Muntinlupa,1775826000,3,29.16,35.78,29.7,66,10.3
Muntinlupa,1775829600,3,29.18,35.71,29.1,71,8.8
Muntinlupa,1775833200,3,29.12,35.55,28.4,76,6.9
Muntinlupa,1775836800,3,29.12,35.46,27.7,79,6.1
Muntinlupa,1775840400,3,29.43,35.7,27.2,80,5.6
Muntinlupa,1775844000,3,29.88,36.01,26.0,88,2.7
Muntinlupa,1775847600,3,30.2,36.06,25.6,90,2.9
Muntinlupa,1775851200,3,30.42,36.0,25.4,89,3.2
Muntinlupa,1775854800,3,30.8,36.2,25.2,91,4.0
Muntinlupa,1775858400,3,31.25,36.48,25.4,90,2.7
Muntinlupa,1775862000,3,31.68,36.79,27.7,78,5.2
Muntinlupa,1775865600,3,32.08,37.11,29.0,68,5.4
Muntinlupa,1775869200,3,26.19,30.81,30.5,62,7.6
Muntinlupa,1775872800,2,24.11,28.27,31.9,55,8.1
Muntinlupa,1775876400,2,24.3,28.28,33.6,47,8.4
Muntinlupa,1775880000,3,25.96,29.99,35.2,38,9.0
Muntinlupa,1775883600,3,28.06,32.21,36.1,34,11.6
Muntinlupa,1775887200,3,29.64,33.86,35.8,32,11.4
Muntinlupa,1775890800,3,31.08,35.39,36.1,30,10.9
Muntinlupa,1775894400,3,31.72,36.1,35.1,36,7.1
Muntinlupa,1775898000,3,31.55,35.98,33.2,49,11.2
Muntinlupa,1775901600,3,29.93,34.07,30.4,66,17.1
Muntinlupa,1775905200,3,28.4,32.34,29.0,70,18.8
Muntinlupa,1775908800,3,27.56,31.41,28.5,70,17.8
Muntinlupa,1775912400,3,26.88,30.64,28.3,70,15.6
Muntinlupa,1775916000,3,26.47,30.18,28.0,73,14.9
Muntinlupa,1775919600,3,26.21,29.91,27.6,75,14.3
Muntinlupa,1775923200,3,25.97,29.63,27.3,75,12.2
Muntinlupa,1775926800,3,25.97,29.58,27.0,75,12.3
Muntinlupa,1775930400,3,25.98,29.57,26.7,76,11.5
Muntinlupa,1775934000,3,26.07,29.66,26.6,77,10.3
Muntinlupa,1775937600,3,26.26,29.86,26.1,79,9.6
Muntinlupa,1775941200,3,26.02,29.61,25.8,82,9.3
Muntinlupa,1775944800,2,24.54,28.14,25.6,83,9.0
Muntinlupa,1775948400,2,22.53,26.11,26.8,76,10.8
Muntinlupa,1775952000,2,21.03,24.54,28.3,69,12.5
Muntinlupa,1775955600,2,20.1,23.53,29.8,62,11.5
Muntinlupa,1775959200,2,19.5,22.84,31.2,55,10.7
Muntinlupa,1775962800,2,19.5,22.78,32.7,47,11.1
Muntinlupa,1775966400,2,20.17,23.41,33.8,41,12.2
Muntinlupa,1775970000,2,20.94,24.14,34.2,40,14.6
Muntinlupa,1775973600,2,21.44,24.57,33.7,40,14.2
Muntinlupa,1775977200,2,21.28,24.22,33.4,41,15.9
Muntinlupa,1775980800,2,21.05,23.99,32.8,45,18.1
Muntinlupa,1775984400,2,20.82,23.82,31.7,49,18.6
Muntinlupa,1775988000,2,20.46,23.58,30.2,54,17.1
Muntinlupa,1775991600,2,20.17,23.39,29.3,58,15.9
Muntinlupa,1775995200,2,19.98,23.29,28.4,68,13.3
Muntinlupa,1775998800,2,19.12,22.3,28.1,70,12.5
Muntinlupa,1776002400,2,18.22,21.29,27.8,70,12.5
Muntinlupa,1776006000,2,17.22,20.24,27.6,69,13.9
Muntinlupa,1776009600,2,16.19,19.19,27.2,70,14.5
Muntinlupa,1776013200,2,15.81,18.88,26.9,72,13.6
Muntinlupa,1776016800,2,15.48,18.59,26.6,71,12.8
Muntinlupa,1776020400,2,15.57,18.71,26.5,72,12.0
Muntinlupa,1776024000,2,16.01,19.15,26.3,73,11.9
Muntinlupa,1776027600,2,16.34,19.5,26.0,76,12.0
